0	chemin Marcel François, 13993 Saint Virginie
1	70, rue Camille Paris, 74435 Aubert
2	chemin Rémy Bouvier, 89943 Saint Hugues
3	4, rue Buisson, 30920 Roussel-sur-Mer
4	55, avenue Sauvage, 32575 François
5	24, avenue Bonneau, 35334 Petitjean-la-Forêt
6	avenue Xavier Gay, 24182 Rossinec
7	83, rue Durand, 59939 Gauthier
8	320, chemin François Peltier, 54953 Mercier-les-Bains
9	47, boulevard de Clerc, 65569 Renault
10	50, rue Raynaud, 87164 BaudryBourg
11	52, avenue de Samson, 18941 Goncalves
12	69, boulevard Théodore Laroche, 79404 Pierre-les-Bains
13	64, rue de Lopes, 07177 Sainte Roland
14	9, rue Pauline Georges, 57601 Sainte Alixnec
15	7, rue de Lefort, 28395 Bodin-la-Forêt
16	rue David, 20320 Sainte Marc-les-Bains
17	714, chemin de Guibert, 15584 Bergerboeuf
18	4, rue de Lecomte, 26824 Pierre-les-Bains
19	55, chemin de Renaud, 22992 Legendre
20	66, chemin de Hervé, 24452 Labbé-la-Forêt
21	92, avenue Dupré, 13818 Colin-sur-Maillard
22	chemin Joly, 70806 Sainte Grégoire
23	44, boulevard Claudine Vaillant, 01442 Legendre-les-Bains
24	1, boulevard Jacob, 83305 Sainte Susanne
25	37, rue de Joseph, 20292 Delahaye-sur-Gros
26	869, rue de Rodrigues, 75411 Blanchard
27	boulevard Gomez, 70148 Saint Aiméboeuf
28	rue Juliette Lucas, 92823 Rodriguez-sur-Normand
29	95, rue de Guillon, 86257 Girard
30	22, chemin Franck Pires, 14299 Guyotboeuf
31	rue Rodriguez, 36653 Vallée-les-Bains
32	79, avenue de Lévêque, 30946 Charrierboeuf
33	52, rue Alfred Rey, 65353 Bergernec
34	boulevard Turpin, 62852 Massedan
35	94, boulevard Jacqueline Martineau, 91113 Mahe
36	84, avenue Lebreton, 43567 Andre-la-Forêt
37	35, rue Torres, 28482 Noël
38	9, chemin Rodriguez, 43659 Sainte GérardVille
39	46, boulevard De Sousa, 18963 Schneider
40	82, boulevard de Tessier, 63121 Millet
41	978, rue Bouvet, 11718 Lemaître
42	175, rue de Georges, 97271 Perrier
43	929, chemin de Blot, 61497 Brunet
44	801, boulevard de Salmon, 42747 Imbertdan
45	rue de Bertrand, 29156 Lucasnec
46	chemin Anouk Marchal, 16856 Perrot
47	rue Lelièvre, 26600 Lefèvre
48	78, avenue Garnier, 45737 HardyBourg
49	13, chemin Gilles Lucas, 97387 Rousset
50	chemin de Alexandre, 58336 BonninVille
51	39, rue Leconte, 49482 Rocher
52	boulevard Laetitia Peron, 97287 Saint ChristianeBourg
53	27, rue Michelle Delaunay, 69328 Moreauboeuf
54	279, chemin Vincent, 77988 Bigot-les-Bains
55	20, avenue de Adam, 44822 Maillot-la-Forêt
56	68, avenue de Renault, 25792 Carlierdan
57	7, rue Hortense Sanchez, 31853 Maury
58	566, boulevard Andre, 48437 Lesage-sur-Mer
59	3, rue de Paul, 22456 Lévyboeuf
60	558, rue Émilie Roussel, 27564 Blondel
61	83, boulevard Maurice, 79494 Lombard-les-Bains
62	4, rue Lebrun, 94480 Maréchal-sur-Monnier
63	rue Luce Valette, 01590 LeroyVille
64	rue de Clerc, 02394 Paris
