cardinality,multiset,union_cardinality,union_multiset
0,\x118B48,0,\x118B48
1.0002442201269182,\x138B4851A1,1.0002442201269182,\x138B4851A1
1.0002442201269182,\x138B48CDF4,2.000977198748901,\x138B4851A1CDF4
1.0002442201269182,\x138B489F8D,3.0021994137521975,\x138B4851A19F8DCDF4
1.0002442201269182,\x138B483CBE,4.003911343725148,\x138B483CBE51A19F8DCDF4
1.0002442201269182,\x138B48C574,5.006113467958146,\x138B483CBE51A19F8DC574CDF4
1.0002442201269182,\x138B48AE5A,6.008806266444944,\x138B483CBE51A19F8DAE5AC574CDF4
1.0002442201269182,\x138B4888D8,7.011990219885757,\x138B483CBE51A188D89F8DAE5AC574CDF4
1.0002442201269182,\x138B486988,8.015665809687173,\x138B483CBE51A1698888D89F8DAE5AC574CDF4
1.0002442201269182,\x138B4849EA,9.019833517963864,\x138B483CBE49EA51A1698888D89F8DAE5AC574CDF4
1.0002442201269182,\x138B484AED,10.024493827539368,\x138B483CBE49EA4AED51A1698888D89F8DAE5AC574CDF4
1.0002442201269182,\x138B48F03E,11.029647221949576,\x138B483CBE49EA4AED51A1698888D89F8DAE5AC574CDF4F03E
1.0002442201269182,\x138B4827BD,12.03529418544122,\x138B4827BD3CBE49EA4AED51A1698888D89F8DAE5AC574CDF4F03E
1.0002442201269182,\x138B484C9E,13.041435202975777,\x138B4827BD3CBE49EA4AED4C9E51A1698888D89F8DAE5AC574CDF4F03E
1.0002442201269182,\x138B48DB9F,14.048070760229278,\x138B4827BD3CBE49EA4AED4C9E51A1698888D89F8DAE5AC574CDF4DB9FF03E
1.0002442201269182,\x138B489F7D,15.05520134359392,\x138B4827BD3CBE49EA4AED4C9E51A1698888D89F7D9F8DAE5AC574CDF4DB9FF03E
1.0002442201269182,\x138B4822D0,16.062827440181,\x138B4822D027BD3CBE49EA4AED4C9E51A1698888D89F7D9F8DAE5AC574CDF4DB9FF03E
1.0002442201269182,\x138B48AFFF,17.070949537820233,\x138B4822D027BD3CBE49EA4AED4C9E51A1698888D89F7D9F8DAE5AAFFFC574CDF4DB9FF03E
1.0002442201269182,\x138B4808E2,18.079568125061755,\x138B4808E222D027BD3CBE49EA4AED4C9E51A1698888D89F7D9F8DAE5AAFFFC574CDF4DB9FF03E
1.0002442201269182,\x138B48287A,19.088683691179465,\x138B4808E222D027BD287A3CBE49EA4AED4C9E51A1698888D89F7D9F8DAE5AAFFFC574CDF4DB9FF03E
1.0002442201269182,\x138B4896EE,20.098296726168925,\x138B4808E222D027BD287A3CBE49EA4AED4C9E51A1698888D896EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03E
1.0002442201269182,\x138B487638,21.108407720752034,\x138B4808E222D027BD287A3CBE49EA4AED4C9E51A16988763888D896EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03E
1.0002442201269182,\x138B48F6D4,22.119017166376235,\x138B4808E222D027BD287A3CBE49EA4AED4C9E51A16988763888D896EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03EF6D4
1.0002442201269182,\x138B488D72,23.130125555218253,\x138B4808E222D027BD287A3CBE49EA4AED4C9E51A16988763888D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03EF6D4
1.0002442201269182,\x138B48091D,24.14173338018237,\x138B4808E2091D22D027BD287A3CBE49EA4AED4C9E51A16988763888D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03EF6D4
1.0002442201269182,\x138B4876E9,25.153841134905022,\x138B4808E2091D22D027BD287A3CBE49EA4AED4C9E51A16988763876E988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03EF6D4
1.0002442201269182,\x138B483716,26.166449313754402,\x138B4808E2091D22D027BD287A37163CBE49EA4AED4C9E51A16988763876E988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03EF6D4
1.0002442201269182,\x138B487F19,27.179558411832303,\x138B4808E2091D22D027BD287A37163CBE49EA4AED4C9E51A16988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03EF6D4
1.0002442201269182,\x138B48CDED,27.179558411832303,\x138B4808E2091D22D027BD287A37163CBE49EA4AED4C9E51A16988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03EF6D4
1.0002442201269182,\x138B480C92,28.193168924975044,\x138B4808E2091D0C9222D027BD287A37163CBE49EA4AED4C9E51A16988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FF03EF6D4
1.0002442201269182,\x138B48DE1D,29.207281349756634,\x138B4808E2091D0C9222D027BD287A37163CBE49EA4AED4C9E51A16988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FDE1DF03EF6D4
1.0002442201269182,\x138B4853F9,30.221896183488752,\x138B4808E2091D0C9222D027BD287A37163CBE49EA4AED4C9E51A153F96988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FDE1DF03EF6D4
1.0002442201269182,\x138B48DF83,31.23701392422207,\x138B4808E2091D0C9222D027BD287A37163CBE49EA4AED4C9E51A153F96988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B48D587,32.2526350707489,\x138B4808E2091D0C9222D027BD287A37163CBE49EA4AED4C9E51A153F96988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B485515,33.26876012260362,\x138B4808E2091D0C9222D027BD287A37163CBE49EA4AED4C9E51A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B481262,34.285389580064304,\x138B4808E2091D0C92126222D027BD287A37163CBE49EA4AED4C9E51A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B48373C,35.30252394415497,\x138B4808E2091D0C92126222D027BD287A3716373C3CBE49EA4AED4C9E51A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B480E29,36.32016371664584,\x138B4808E2091D0C920E29126222D027BD287A3716373C3CBE49EA4AED4C9E51A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B48CCAC,37.33830940005637,\x138B4808E2091D0C920E29126222D027BD287A3716373C3CBE49EA4AED4C9E51A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CCACCDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B484E14,38.35696149765511,\x138B4808E2091D0C920E29126222D027BD287A3716373C3CBE49EA4AED4C9E4E1451A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFC574CCACCDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B48BA67,39.37612051346218,\x138B4808E2091D0C920E29126222D027BD287A3716373C3CBE49EA4AED4C9E4E1451A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFBA67C574CCACCDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B48121D,40.39578695225052,\x138B4808E2091D0C920E29121D126222D027BD287A3716373C3CBE49EA4AED4C9E4E1451A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFBA67C574CCACCDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B48206A,41.415961319547336,\x138B4808E2091D0C920E29121D1262206A22D027BD287A3716373C3CBE49EA4AED4C9E4E1451A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFBA67C574CCACCDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B4816B4,42.43664412163581,\x138B4808E2091D0C920E29121D126216B4206A22D027BD287A3716373C3CBE49EA4AED4C9E4E1451A153F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFBA67C574CCACCDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B4852C2,43.45783586555653,\x138B4808E2091D0C920E29121D126216B4206A22D027BD287A3716373C3CBE49EA4AED4C9E4E1451A152C253F955156988763876E97F1988D88D7296EE9F7D9F8DAE5AAFFFBA67C574CCACCDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B48AA42,44.479537059108665,\x138B4808E2091D0C920E29121D126216B4206A22D027BD287A3716373C3CBE49EA4AED4C9E4E1451A152C253F955156988763876E97F1988D88D7296EE9F7D9F8DAA42AE5AAFFFBA67C574CCACCDF4D587DB9FDE1DDF83F03EF6D4
1.0002442201269182,\x138B4859BE,45.5017482108523,\x138B4808E2091D0C920E29121D126216B4206A22D027BD287A3716373C3CBE49EA4AED4C9E4E1451A152C253F9551559BE6988763876E97F1988D88D7296EE9F7D9F8DAA42AE5AAFFFBA67C574CCACCDF4D587DB9FDE1DDF83F03EF6D4
